Month,Day,Hour,Hour_simulation,Unnamed: 4,"Day_type(0,1)","Building_opening_hours(0,1)","Building_use_intensity(0,1)",External temperture (ºC),Indoor_temperature.FF_θair(ºC) ,Unnamed: 10,Heating_thermal_load(kW),Cooling_thermal_load(kW),Indoor_temperature.Set-point_θair(ºC) ,Unnamed: 14,Energy_Heating(kW),Energy_Cooling(kW),Energy_Ventilation(kW),Hot_water(kW),Lighting(kW),Building_background/standby(kW),Others(kW)
Oct,23,7,7087,,1,1,1.0,5.0,16.44,,165.98,0.0,22.0,,57.43,0.0,14.7,0.8,7.88,6.53,4.91
Oct,23,8,7088,,1,1,1.0,5.0,16.49,,149.92,0.0,22.0,,51.88,0.0,14.7,0.8,7.88,6.53,4.91
Oct,23,9,7089,,1,1,1.0,6.1,16.55,,134.79,0.0,22.0,,45.5,0.0,14.7,0.8,7.88,6.53,4.91
Oct,23,10,7090,,1,1,1.0,7.8,16.88,,102.24,0.0,22.0,,33.25,0.0,14.7,0.8,7.88,6.53,4.91
Oct,23,11,7091,,1,1,1.0,8.9,17.14,,78.45,0.0,22.0,,24.93,0.0,14.7,0.8,7.88,6.53,4.91
Oct,23,12,7092,,1,1,1.0,10.0,17.42,,55.85,0.0,22.0,,17.34,0.0,14.7,0.8,7.88,6.53,4.91
Oct,23,13,7093,,1,1,1.0,11.7,17.83,,26.29,0.0,22.0,,7.87,0.0,14.7,0.8,7.88,6.53,4.91
Oct,23,14,7094,,1,1,1.0,12.8,18.24,,0.37,0.0,22.0,,0.11,0.0,14.7,0.8,7.88,6.53,4.91
Oct,23,15,7095,,1,1,1.0,12.8,18.32,,0.91,0.0,22.0,,0.27,0.0,14.7,0.8,7.88,6.53,4.91
Oct,23,16,7096,,1,1,1.0,13.9,18.48,,0.0,3.91,22.05,,0.0,0.65,14.7,0.8,7.88,6.53,4.91
Oct,23,17,7097,,1,1,1.0,9.4,17.93,,42.87,0.0,22.0,,13.48,0.0,14.7,0.8,7.88,6.53,4.91
Oct,23,18,7098,,1,1,1.0,7.8,17.66,,64.03,0.0,22.0,,20.82,0.0,14.7,0.8,7.88,6.53,4.91
Oct,23,19,7099,,1,1,1.0,7.8,17.56,,70.05,0.0,22.0,,22.78,0.0,14.7,0.8,7.88,6.53,4.91
Oct,23,20,7100,,1,1,1.0,7.8,17.47,,75.25,0.0,22.0,,24.47,0.0,14.7,0.8,7.88,6.53,4.91
Oct,23,21,7101,,1,1,1.0,8.9,17.52,,69.4,0.0,22.0,,22.05,0.0,14.7,0.8,7.88,6.53,4.91
Oct,23,22,7102,,1,1,0.77,8.9,17.7,,6.93,0.0,22.0,,2.2,0.0,0.0,0.61,6.04,6.53,3.76
Oct,23,23,7103,,1,1,0.77,8.9,17.64,,7.65,0.0,22.0,,2.43,0.0,0.0,0.61,6.04,6.53,3.76
Oct,23,24,7104,,1,1,0.77,8.3,17.54,,8.89,0.0,22.0,,2.86,0.0,0.0,0.61,6.04,6.53,3.76
Oct,24,1,7105,,1,1,0.77,8.9,17.53,,8.88,0.0,22.0,,2.82,0.0,0.0,0.61,6.04,6.53,3.76
Oct,24,2,7106,,1,1,0.77,8.9,17.47,,9.34,0.0,22.0,,2.97,0.0,0.0,0.61,6.04,6.53,3.76
Oct,24,3,7107,,1,1,0.77,8.9,17.42,,9.74,0.0,22.0,,3.09,0.0,0.0,0.61,6.04,6.53,3.76
Oct,24,4,7108,,1,1,0.77,8.9,17.37,,10.09,0.0,22.0,,3.21,0.0,0.0,0.61,6.04,6.53,3.76
Oct,24,5,7109,,1,1,0.77,7.8,17.23,,11.5,0.0,22.0,,3.74,0.0,0.0,0.61,6.04,6.53,3.76
Oct,24,6,7110,,1,1,0.77,5.6,16.98,,14.09,0.0,22.0,,4.81,0.0,0.0,0.61,6.04,6.53,3.76
Oct,24,7,7111,,1,1,1.0,6.1,16.38,,138.2,0.0,22.0,,46.65,0.0,14.7,0.8,7.88,6.53,4.91
Oct,24,8,7112,,1,1,1.0,6.7,16.53,,119.02,0.0,22.0,,39.64,0.0,14.7,0.8,7.88,6.53,4.91
Oct,24,9,7113,,1,1,1.0,7.2,16.71,,99.41,0.0,22.0,,32.75,0.0,14.7,0.8,7.88,6.53,4.91
Oct,24,10,7114,,1,1,1.0,8.0,16.77,,91.11,0.0,22.0,,29.5,0.0,14.7,0.8,7.88,6.53,4.91
Oct,24,11,7115,,1,1,1.0,11.7,17.61,,26.24,0.0,22.0,,7.86,0.0,14.7,0.8,7.88,6.53,4.91
Oct,24,12,7116,,1,1,1.0,12.8,18.17,,0.0,10.33,22.14,,0.0,1.67,14.7,0.8,7.88,6.53,4.91
Oct,24,13,7117,,1,1,1.0,14.4,18.74,,0.0,45.59,22.62,,0.0,7.65,14.7,0.8,7.88,6.53,4.91
Oct,24,14,7118,,1,1,1.0,15.6,19.26,,0.0,76.46,23.04,,0.0,13.23,14.7,0.8,7.88,6.53,4.91
Oct,24,15,7119,,1,1,1.0,15.6,19.55,,0.0,91.2,23.24,,0.0,15.78,14.7,0.8,7.88,6.53,4.91
Oct,24,16,7120,,1,1,1.0,15.6,19.68,,0.0,94.38,23.28,,0.0,16.33,14.7,0.8,7.88,6.53,4.91
Oct,24,17,7121,,1,1,1.0,13.3,19.39,,0.0,66.46,22.9,,0.0,10.86,14.7,0.8,7.88,6.53,4.91
Oct,24,18,7122,,1,1,1.0,11.1,19.11,,0.0,39.23,22.53,,0.0,6.09,14.7,0.8,7.88,6.53,4.91
Oct,24,19,7123,,1,1,1.0,10.6,18.99,,0.0,24.8,22.34,,0.0,3.8,14.7,0.8,7.88,6.53,4.91
Oct,24,20,7124,,1,1,1.0,10.0,18.86,,0.0,8.88,22.12,,0.0,1.34,14.7,0.8,7.88,6.53,4.91
Oct,24,21,7125,,1,1,1.0,8.9,18.65,,12.43,0.0,22.0,,3.95,0.0,14.7,0.8,7.88,6.53,4.91
Oct,24,22,7126,,1,1,0.77,8.3,18.8,,0.0,0.0,22.09,,0.0,0.0,0.0,0.61,6.04,6.53,3.76
Oct,24,23,7127,,1,1,0.77,3.9,18.35,,5.17,0.0,22.0,,1.83,0.0,0.0,0.61,6.04,6.53,3.76
Oct,24,24,7128,,1,1,0.77,4.4,18.23,,6.77,0.0,22.0,,2.37,0.0,0.0,0.61,6.04,6.53,3.76
Oct,25,1,7129,,1,1,0.77,3.9,18.04,,9.05,0.0,22.0,,3.21,0.0,0.0,0.61,6.04,6.53,3.76
Oct,25,2,7130,,1,1,0.77,3.3,17.84,,11.24,0.0,22.0,,4.04,0.0,0.0,0.61,6.04,6.53,3.76
Oct,25,3,7131,,1,1,0.77,6.1,17.91,,9.82,0.0,22.0,,3.31,0.0,0.0,0.61,6.04,6.53,3.76
Oct,25,4,7132,,1,1,0.77,5.0,17.7,,11.91,0.0,22.0,,4.12,0.0,0.0,0.61,6.04,6.53,3.76
Oct,25,5,7133,,1,1,0.77,5.0,17.57,,12.85,0.0,22.0,,4.45,0.0,0.0,0.61,6.04,6.53,3.76
Oct,25,6,7134,,1,1,0.77,5.6,17.5,,13.06,0.0,22.0,,4.46,0.0,0.0,0.61,6.04,6.53,3.76
Oct,25,7,7135,,1,1,1.0,6.1,16.89,,131.08,0.0,22.0,,44.24,0.0,14.7,0.8,7.88,6.53,4.91
Oct,25,8,7136,,1,1,1.0,8.3,17.41,,84.52,0.0,22.0,,27.2,0.0,14.7,0.8,7.88,6.53,4.91
Oct,25,9,7137,,1,1,1.0,11.1,18.0,,38.01,0.0,22.0,,11.53,0.0,14.7,0.8,7.88,6.53,4.91
Oct,25,10,7138,,1,1,1.0,13.3,18.67,,0.0,9.22,22.13,,0.0,1.51,14.7,0.8,7.88,6.53,4.91
Oct,25,11,7139,,1,1,1.0,14.4,19.23,,0.0,44.47,22.61,,0.0,7.46,14.7,0.8,7.88,6.53,4.91
Oct,25,12,7140,,1,1,1.0,16.1,19.83,,0.0,82.31,23.12,,0.0,14.42,14.7,0.8,7.88,6.53,4.91
Oct,25,13,7141,,1,1,1.0,15.6,20.21,,0.0,104.53,23.42,,0.0,18.08,14.7,0.8,7.88,6.53,4.91
Oct,25,14,7142,,1,1,1.0,16.1,20.65,,0.0,130.82,23.78,,0.0,22.92,14.7,0.8,7.88,6.53,4.91
Oct,25,15,7143,,1,1,1.0,16.7,20.95,,0.0,147.5,24.0,,0.0,26.25,14.7,0.8,7.88,6.53,4.91
Oct,25,16,7144,,1,1,1.0,15.0,20.94,,0.0,140.89,23.92,,0.0,24.0,14.7,0.8,7.88,6.53,4.91
Oct,25,17,7145,,1,1,1.0,13.9,20.73,,0.0,120.44,23.64,,0.0,19.97,14.7,0.8,7.88,6.53,4.91
Oct,25,18,7146,,1,1,1.0,11.7,20.43,,0.0,93.04,23.27,,0.0,14.63,14.7,0.8,7.88,6.53,4.91
Oct,25,19,7147,,1,1,1.0,10.0,20.15,,0.0,67.08,22.91,,0.0,10.15,14.7,0.8,7.88,6.53,4.91
Oct,25,20,7148,,1,1,1.0,10.0,20.05,,0.0,54.7,22.74,,0.0,8.28,14.7,0.8,7.88,6.53,4.91
Oct,25,21,7149,,1,1,1.0,10.0,19.95,,0.0,42.62,22.58,,0.0,6.45,14.7,0.8,7.88,6.53,4.91
Oct,25,22,7150,,1,1,0.77,6.7,19.89,,0.0,0.0,22.59,,0.0,0.0,0.0,0.61,6.04,6.53,3.76
Oct,25,23,7151,,1,1,0.77,4.4,19.56,,0.0,0.0,22.21,,0.0,0.0,0.0,0.61,6.04,6.53,3.76
Oct,25,24,7152,,1,1,0.77,6.1,19.52,,0.0,0.0,22.13,,0.0,0.0,0.0,0.61,6.04,6.53,3.76
Oct,26,1,7153,,1,1,0.77,2.2,19.06,,4.73,0.0,22.0,,1.74,0.0,0.0,0.61,6.04,6.53,3.76
Oct,26,2,7154,,1,1,0.77,4.4,19.04,,5.06,0.0,22.0,,1.77,0.0,0.0,0.61,6.04,6.53,3.76
Oct,26,3,7155,,1,1,0.77,5.6,18.97,,5.85,0.0,22.0,,2.0,0.0,0.0,0.61,6.04,6.53,3.76
Oct,26,4,7156,,1,1,0.77,4.4,18.73,,8.69,0.0,22.0,,3.05,0.0,0.0,0.61,6.04,6.53,3.76
Oct,26,5,7157,,1,1,0.77,4.4,18.57,,10.21,0.0,22.0,,3.58,0.0,0.0,0.61,6.04,6.53,3.76
Oct,26,6,7158,,1,1,0.77,3.9,18.37,,12.02,0.0,22.0,,4.26,0.0,0.0,0.61,6.04,6.53,3.76
Oct,26,7,7159,,1,1,1.0,3.9,17.54,,138.19,0.0,22.0,,48.97,0.0,14.7,0.8,7.88,6.53,4.91
Oct,26,8,7160,,1,1,1.0,7.2,18.19,,80.11,0.0,22.0,,26.39,0.0,14.7,0.8,7.88,6.53,4.91
Oct,26,9,7161,,1,1,1.0,10.0,18.75,,35.18,0.0,22.0,,10.93,0.0,14.7,0.8,7.88,6.53,4.91
Oct,26,10,7162,,1,1,1.0,11.7,19.27,,0.0,1.98,22.03,,0.0,0.31,14.7,0.8,7.88,6.53,4.91
Oct,26,11,7163,,1,1,1.0,13.3,19.85,,0.0,39.57,22.54,,0.0,6.46,14.7,0.8,7.88,6.53,4.91
Oct,26,12,7164,,1,1,1.0,15.0,20.43,,0.0,77.96,23.06,,0.0,13.28,14.7,0.8,7.88,6.53,4.91
Oct,26,13,7165,,1,1,1.0,16.1,20.96,,0.0,111.59,23.52,,0.0,19.55,14.7,0.8,7.88,6.53,4.91
Oct,26,14,7166,,1,1,1.0,16.1,21.3,,0.0,132.26,23.8,,0.0,23.18,14.7,0.8,7.88,6.53,4.91
Oct,26,15,7167,,1,1,1.0,17.2,21.7,,0.0,157.41,24.0,,0.0,28.39,14.7,0.8,7.88,6.53,4.91
Oct,26,16,7168,,1,1,1.0,16.7,21.82,,0.0,160.16,24.0,,0.0,28.51,14.7,0.8,7.88,6.53,4.91
Oct,26,17,7169,,1,1,1.0,12.8,21.28,,0.0,114.88,23.56,,0.0,18.54,14.7,0.8,7.88,6.53,4.91
Oct,26,18,7170,,1,1,1.0,9.4,20.78,,0.0,74.29,23.01,,0.0,11.09,14.7,0.8,7.88,6.53,4.91
Oct,26,19,7171,,1,1,1.0,9.4,20.65,,0.0,60.66,22.83,,0.0,9.06,14.7,0.8,7.88,6.53,4.91
Oct,26,20,7172,,1,1,1.0,7.2,20.24,,0.0,26.65,22.36,,0.0,3.79,14.7,0.8,7.88,6.53,4.91
Oct,26,21,7173,,1,1,1.0,5.6,19.86,,4.82,0.0,22.0,,1.65,0.0,14.7,0.8,7.88,6.53,4.91
Oct,26,22,7174,,1,1,0.77,7.8,20.37,,0.0,0.0,22.5,,0.0,0.0,0.0,0.61,6.04,6.53,3.76
Oct,26,23,7175,,1,1,0.77,6.7,20.15,,0.0,0.0,22.25,,0.0,0.0,0.0,0.61,6.04,6.53,3.76
Oct,26,24,7176,,1,1,0.77,5.0,19.87,,0.92,0.0,22.0,,0.32,0.0,0.0,0.61,6.04,6.53,3.76
Oct,27,1,7177,,1,1,0.77,3.9,19.61,,4.47,0.0,22.0,,1.58,0.0,0.0,0.61,6.04,6.53,3.76
Oct,27,2,7178,,1,1,0.77,5.6,19.57,,4.95,0.0,22.0,,1.69,0.0,0.0,0.61,6.04,6.53,3.76
Oct,27,3,7179,,1,1,0.77,3.9,19.27,,8.42,0.0,22.0,,2.98,0.0,0.0,0.61,6.04,6.53,3.76
Oct,27,4,7180,,1,1,0.77,2.8,19.0,,11.2,0.0,22.0,,4.07,0.0,0.0,0.61,6.04,6.53,3.76
Oct,27,5,7181,,1,1,0.77,6.1,19.08,,9.4,0.0,22.0,,3.17,0.0,0.0,0.61,6.04,6.53,3.76
Oct,27,6,7182,,1,1,0.77,4.4,18.81,,12.15,0.0,22.0,,4.26,0.0,0.0,0.61,6.04,6.53,3.76
Oct,27,7,7183,,1,1,1.0,4.4,17.96,,137.94,0.0,22.0,,48.35,0.0,14.7,0.8,7.88,6.53,4.91
Oct,27,8,7184,,1,1,1.0,7.8,18.53,,84.41,0.0,22.0,,27.45,0.0,14.7,0.8,7.88,6.53,4.91
Oct,27,9,7185,,1,1,1.0,9.4,18.91,,51.36,0.0,22.0,,16.15,0.0,14.7,0.8,7.88,6.53,4.91
Oct,27,10,7186,,1,1,1.0,11.1,19.34,,18.8,0.0,22.0,,5.7,0.0,14.7,0.8,7.88,6.53,4.91
Oct,27,11,7187,,1,1,1.0,12.8,19.88,,0.0,18.57,22.25,,0.0,3.0,14.7,0.8,7.88,6.53,4.91
Oct,27,12,7188,,1,1,1.0,15.0,20.44,,0.0,55.97,22.76,,0.0,9.54,14.7,0.8,7.88,6.53,4.91
Oct,27,13,7189,,1,1,1.0,16.1,20.97,,0.0,90.57,23.23,,0.0,15.87,14.7,0.8,7.88,6.53,4.91
Oct,27,14,7190,,1,1,1.0,16.1,21.3,,0.0,110.91,23.51,,0.0,19.43,14.7,0.8,7.88,6.53,4.91
Oct,27,15,7191,,1,1,1.0,15.6,21.31,,0.0,107.26,23.46,,0.0,18.55,14.7,0.8,7.88,6.53,4.91
Oct,27,16,7192,,1,1,1.0,14.4,21.16,,0.0,92.44,23.26,,0.0,15.51,14.7,0.8,7.88,6.53,4.91
Oct,27,17,7193,,1,1,1.0,12.8,20.92,,0.0,71.56,22.97,,0.0,11.55,14.7,0.8,7.88,6.53,4.91
Oct,27,18,7194,,1,1,1.0,10.0,20.51,,0.0,37.71,22.51,,0.0,5.71,14.7,0.8,7.88,6.53,4.91
Oct,27,19,7195,,1,1,1.0,9.4,20.33,,0.0,20.4,22.28,,0.0,3.05,14.7,0.8,7.88,6.53,4.91
Oct,27,20,7196,,1,1,1.0,7.8,20.0,,6.98,0.0,22.0,,2.27,0.0,14.7,0.8,7.88,6.53,4.91
Oct,27,21,7197,,1,1,1.0,8.9,19.99,,10.37,0.0,22.0,,3.29,0.0,14.7,0.8,7.88,6.53,4.91
Oct,27,22,7198,,1,1,0.77,6.1,20.0,,0.81,0.0,22.0,,0.27,0.0,0.0,0.61,6.04,6.53,3.76
Oct,27,23,7199,,1,1,0.77,6.1,19.85,,3.0,0.0,22.0,,1.01,0.0,0.0,0.61,6.04,6.53,3.76
Oct,27,24,7200,,1,1,0.77,6.1,19.7,,4.9,0.0,22.0,,1.65,0.0,0.0,0.61,6.04,6.53,3.76
Oct,28,1,7201,,1,1,0.77,8.3,19.74,,4.31,0.0,22.0,,1.39,0.0,0.0,0.61,6.04,6.53,3.76
Oct,28,2,7202,,1,1,0.77,9.4,19.72,,4.42,0.0,22.0,,1.39,0.0,0.0,0.61,6.04,6.53,3.76
Oct,28,3,7203,,1,1,0.77,9.4,19.64,,5.37,0.0,22.0,,1.69,0.0,0.0,0.61,6.04,6.53,3.76
Oct,28,4,7204,,1,1,0.77,8.9,19.52,,6.7,0.0,22.0,,2.13,0.0,0.0,0.61,6.04,6.53,3.76
Oct,28,5,7205,,1,1,0.77,8.3,19.38,,8.06,0.0,22.0,,2.59,0.0,0.0,0.61,6.04,6.53,3.76
Oct,28,6,7206,,1,1,0.77,8.3,19.28,,8.77,0.0,22.0,,2.82,0.0,0.0,0.61,6.04,6.53,3.76
Oct,28,7,7207,,1,1,1.0,9.4,18.78,,93.02,0.0,22.0,,29.25,0.0,14.7,0.8,7.88,6.53,4.91
Oct,28,8,7208,,1,1,1.0,10.0,18.96,,73.12,0.0,22.0,,22.71,0.0,14.7,0.8,7.88,6.53,4.91
Oct,28,9,7209,,1,1,1.0,8.3,18.74,,85.32,0.0,22.0,,27.45,0.0,14.7,0.8,7.88,6.53,4.91
Oct,28,10,7210,,1,1,1.0,10.6,19.08,,54.33,0.0,22.0,,16.66,0.0,14.7,0.8,7.88,6.53,4.91
Oct,28,11,7211,,1,1,1.0,11.7,19.33,,33.66,0.0,22.0,,10.08,0.0,14.7,0.8,7.88,6.53,4.91
Oct,28,12,7212,,1,1,1.0,15.0,19.73,,4.53,0.0,22.0,,1.27,0.0,14.7,0.8,7.88,6.53,4.91
Oct,28,13,7213,,1,1,1.0,14.4,19.9,,0.0,4.06,22.06,,0.0,0.68,14.7,0.8,7.88,6.53,4.91
Oct,28,14,7214,,1,1,1.0,12.2,19.68,,15.59,0.0,22.0,,4.62,0.0,14.7,0.8,7.88,6.53,4.91
Oct,28,15,7215,,1,1,1.0,12.8,19.87,,3.85,0.0,22.0,,1.13,0.0,14.7,0.8,7.88,6.53,4.91
Oct,28,16,7216,,1,1,1.0,13.3,20.02,,0.0,4.18,22.06,,0.0,0.68,14.7,0.8,7.88,6.53,4.91
Oct,28,17,7217,,1,1,1.0,12.2,19.82,,14.11,0.0,22.0,,4.18,0.0,14.7,0.8,7.88,6.53,4.91
Oct,28,18,7218,,1,1,1.0,10.0,19.5,,39.77,0.0,22.0,,12.35,0.0,14.7,0.8,7.88,6.53,4.91
Oct,28,19,7219,,1,1,1.0,9.4,19.34,,50.77,0.0,22.0,,15.96,0.0,14.7,0.8,7.88,6.53,4.91
Oct,28,20,7220,,1,1,1.0,9.4,19.24,,55.72,0.0,22.0,,17.52,0.0,14.7,0.8,7.88,6.53,4.91
Oct,28,21,7221,,1,1,1.0,8.9,19.09,,64.7,0.0,22.0,,20.56,0.0,14.7,0.8,7.88,6.53,4.91
Oct,28,22,7222,,1,1,0.77,8.3,19.25,,6.82,0.0,22.0,,2.19,0.0,0.0,0.61,6.04,6.53,3.76
Oct,28,23,7223,,1,1,0.77,7.2,19.07,,8.81,0.0,22.0,,2.9,0.0,0.0,0.61,6.04,6.53,3.76
Oct,28,24,7224,,1,1,0.77,7.8,19.0,,9.06,0.0,22.0,,2.95,0.0,0.0,0.61,6.04,6.53,3.76
Oct,29,1,7225,,1,1,0.77,8.3,18.94,,9.25,0.0,22.0,,2.98,0.0,0.0,0.61,6.04,6.53,3.76
Oct,29,2,7226,,1,1,0.77,8.3,18.85,,9.8,0.0,22.0,,3.15,0.0,0.0,0.61,6.04,6.53,3.76
Oct,29,3,7227,,1,1,0.77,8.3,18.77,,10.27,0.0,22.0,,3.3,0.0,0.0,0.61,6.04,6.53,3.76
Oct,29,4,7228,,1,1,0.77,8.3,18.68,,10.68,0.0,22.0,,3.44,0.0,0.0,0.61,6.04,6.53,3.76
Oct,29,5,7229,,1,1,0.77,8.3,18.59,,11.04,0.0,22.0,,3.55,0.0,0.0,0.61,6.04,6.53,3.76
Oct,29,6,7230,,1,1,0.77,8.3,18.51,,11.35,0.0,22.0,,3.65,0.0,0.0,0.61,6.04,6.53,3.76
Oct,29,7,7231,,1,1,1.0,7.2,17.78,,126.4,0.0,22.0,,41.64,0.0,14.7,0.8,7.88,6.53,4.91
Oct,29,8,7232,,1,1,1.0,7.8,17.97,,103.56,0.0,22.0,,33.68,0.0,14.7,0.8,7.88,6.53,4.91
Oct,29,9,7233,,1,1,1.0,8.3,18.01,,93.37,0.0,22.0,,30.04,0.0,14.7,0.8,7.88,6.53,4.91
Oct,29,10,7234,,1,1,1.0,9.4,18.22,,72.72,0.0,22.0,,22.87,0.0,14.7,0.8,7.88,6.53,4.91
Oct,29,11,7235,,1,1,1.0,12.2,18.91,,18.77,0.0,22.0,,5.56,0.0,14.7,0.8,7.88,6.53,4.91
Oct,29,12,7236,,1,1,1.0,15.6,19.72,,0.0,37.33,22.51,,0.0,6.46,14.7,0.8,7.88,6.53,4.91
Oct,29,13,7237,,1,1,1.0,17.8,20.39,,0.0,81.8,23.11,,0.0,14.99,14.7,0.8,7.88,6.53,4.91
Oct,29,14,7238,,1,1,1.0,17.8,20.75,,0.0,103.47,23.41,,0.0,18.97,14.7,0.8,7.88,6.53,4.91
Oct,29,15,7239,,1,1,1.0,17.2,20.99,,0.0,116.39,23.58,,0.0,20.99,14.7,0.8,7.88,6.53,4.91
Oct,29,16,7240,,1,1,1.0,17.2,21.19,,0.0,126.25,23.72,,0.0,22.77,14.7,0.8,7.88,6.53,4.91
Oct,29,17,7241,,1,1,1.0,14.4,20.82,,0.0,94.58,23.29,,0.0,15.87,14.7,0.8,7.88,6.53,4.91
Oct,29,18,7242,,1,1,1.0,12.2,20.53,,0.0,68.63,22.93,,0.0,10.92,14.7,0.8,7.88,6.53,4.91
Oct,29,19,7243,,1,1,1.0,6.7,19.77,,0.0,8.39,22.11,,0.0,1.18,14.7,0.8,7.88,6.53,4.91
Oct,29,20,7244,,1,1,1.0,12.2,20.3,,0.0,43.29,22.59,,0.0,6.89,14.7,0.8,7.88,6.53,4.91
Oct,29,21,7245,,1,1,1.0,5.0,19.32,,32.33,0.0,22.0,,11.19,0.0,14.7,0.8,7.88,6.53,4.91
Oct,29,22,7246,,1,1,0.77,6.1,19.74,,0.0,0.0,22.09,,0.0,0.0,0.0,0.61,6.04,6.53,3.76
Oct,29,23,7247,,1,1,0.77,6.1,19.6,,1.25,0.0,22.0,,0.42,0.0,0.0,0.61,6.04,6.53,3.76
Oct,29,24,7248,,1,1,0.77,5.6,19.41,,3.89,0.0,22.0,,1.33,0.0,0.0,0.61,6.04,6.53,3.76
Oct,30,1,7249,,1,1,0.77,4.4,19.16,,7.0,0.0,22.0,,2.45,0.0,0.0,0.61,6.04,6.53,3.76
Oct,30,2,7250,,1,1,0.77,5.6,19.09,,7.53,0.0,22.0,,2.57,0.0,0.0,0.61,6.04,6.53,3.76
Oct,30,3,7251,,1,1,0.77,4.4,18.85,,10.14,0.0,22.0,,3.55,0.0,0.0,0.61,6.04,6.53,3.76
Oct,30,4,7252,,1,1,0.77,4.4,18.69,,11.46,0.0,22.0,,4.02,0.0,0.0,0.61,6.04,6.53,3.76
Oct,30,5,7253,,1,1,0.77,1.7,18.31,,15.33,0.0,22.0,,5.71,0.0,0.0,0.61,6.04,6.53,3.76
Oct,30,6,7254,,1,1,0.77,3.9,18.29,,14.34,0.0,22.0,,5.08,0.0,0.0,0.61,6.04,6.53,3.76
Oct,30,7,7255,,1,1,1.0,3.3,17.35,,157.94,0.0,22.0,,56.72,0.0,14.7,0.8,7.88,6.53,4.91
Oct,30,8,7256,,1,1,1.0,5.0,17.61,,125.73,0.0,22.0,,43.51,0.0,14.7,0.8,7.88,6.53,4.91
Oct,30,9,7257,,1,1,1.0,7.2,18.09,,81.89,0.0,22.0,,26.98,0.0,14.7,0.8,7.88,6.53,4.91
Oct,30,10,7258,,1,1,1.0,9.4,18.65,,36.37,0.0,22.0,,11.44,0.0,14.7,0.8,7.88,6.53,4.91
Oct,30,11,7259,,1,1,1.0,11.1,19.17,,0.0,1.03,22.01,,0.0,0.16,14.7,0.8,7.88,6.53,4.91
Oct,30,12,7260,,1,1,1.0,12.2,19.68,,0.0,33.1,22.45,,0.0,5.27,14.7,0.8,7.88,6.53,4.91
Oct,30,13,7261,,1,1,1.0,12.8,19.96,,0.0,48.79,22.66,,0.0,7.88,14.7,0.8,7.88,6.53,4.91
Oct,30,14,7262,,1,1,1.0,15.0,20.56,,0.0,88.19,23.2,,0.0,15.02,14.7,0.8,7.88,6.53,4.91
Oct,30,15,7263,,1,1,1.0,15.6,20.88,,0.0,106.38,23.45,,0.0,18.4,14.7,0.8,7.88,6.53,4.91
Oct,30,16,7264,,1,1,1.0,15.0,20.91,,0.0,104.56,23.42,,0.0,17.81,14.7,0.8,7.88,6.53,4.91
Oct,30,17,7265,,1,1,1.0,11.7,20.44,,0.0,65.64,22.89,,0.0,10.32,14.7,0.8,7.88,6.53,4.91
Oct,30,18,7266,,1,1,1.0,10.6,20.24,,0.0,45.93,22.63,,0.0,7.04,14.7,0.8,7.88,6.53,4.91
Oct,30,19,7267,,1,1,1.0,9.4,19.99,,0.0,23.85,22.32,,0.0,3.56,14.7,0.8,7.88,6.53,4.91
Oct,30,20,7268,,1,1,1.0,9.4,19.88,,0.0,11.45,22.16,,0.0,1.71,14.7,0.8,7.88,6.53,4.91
Oct,30,21,7269,,1,1,1.0,7.8,19.57,,15.71,0.0,22.0,,5.11,0.0,14.7,0.8,7.88,6.53,4.91
Oct,30,22,7270,,1,1,0.77,6.1,19.69,,0.15,0.0,22.0,,0.05,0.0,0.0,0.61,6.04,6.53,3.76
Oct,30,23,7271,,1,1,0.77,6.1,19.54,,2.43,0.0,22.0,,0.82,0.0,0.0,0.61,6.04,6.53,3.76
Oct,30,24,7272,,1,1,0.77,6.1,19.4,,4.41,0.0,22.0,,1.49,0.0,0.0,0.61,6.04,6.53,3.76
Oct,31,1,7273,,1,1,0.77,4.4,19.12,,7.83,0.0,22.0,,2.74,0.0,0.0,0.61,6.04,6.53,3.76
Oct,31,2,7274,,1,1,0.77,4.4,18.95,,9.46,0.0,22.0,,3.32,0.0,0.0,0.61,6.04,6.53,3.76
Oct,31,3,7275,,1,1,0.77,2.8,18.66,,12.49,0.0,22.0,,4.54,0.0,0.0,0.61,6.04,6.53,3.76
Oct,31,4,7276,,1,1,0.77,2.8,18.47,,13.86,0.0,22.0,,5.03,0.0,0.0,0.61,6.04,6.53,3.76
Oct,31,5,7277,,1,1,0.77,2.2,18.24,,15.65,0.0,22.0,,5.76,0.0,0.0,0.61,6.04,6.53,3.76
Oct,31,6,7278,,1,1,0.77,2.8,18.1,,16.12,0.0,22.0,,5.85,0.0,0.0,0.61,6.04,6.53,3.76
Oct,31,7,7279,,1,1,1.0,4.4,17.39,,150.85,0.0,22.0,,52.88,0.0,14.7,0.8,7.88,6.53,4.91
Oct,31,8,7280,,1,1,1.0,4.4,17.55,,126.7,0.0,22.0,,44.41,0.0,14.7,0.8,7.88,6.53,4.91
Oct,31,9,7281,,1,1,1.0,5.0,17.56,,116.49,0.0,22.0,,40.31,0.0,14.7,0.8,7.88,6.53,4.91
Oct,31,10,7282,,1,1,1.0,5.0,17.51,,112.71,0.0,22.0,,39.0,0.0,14.7,0.8,7.88,6.53,4.91
